25-Jun-24 11:18:21	Executing utility at 6/25/2024 11:18:21 AM
25-Jun-24 13:08:36	task already preasentUpdateConfiguration_S-1-5-80-374725556-3612212497-2365472278-3259944318-2763227505
25-Jun-24 13:08:37	task already preasentUpdateConfiguration_S-1-5-80-3880006512-4290199581-1648723128-3569869737-3631323133
25-Jun-24 13:08:37	task already preasentUpdateConfiguration_S-1-5-80-3880718306-3832830129-1677859214-2598158968-1052248003
25-Jun-24 13:08:37	task already preasentUpdateConfiguration_S-1-5-80-3985847660-2753231750-3124710427-4002290793-1281732417
25-Jun-24 13:08:37	task already preasentUpdateConfiguration_S-1-5-80-418207337-3061451207-1180287332-530680628-2707783206
25-Jun-24 13:08:38	task already preasentUpdateConfiguration_S-1-5-80-4221218650-3734044757-384929471-3242703948-1535012119
25-Jun-24 13:08:38	task already preasentUpdateConfiguration_S-1-5-80-684135558-66954648-645343295-865517114-2956913369
25-Jun-24 13:08:38	task already preasent.NET Framework NGEN v4.0.30319
25-Jun-24 13:08:39	task already preasent.NET Framework NGEN v4.0.30319 64
25-Jun-24 13:08:39	task already preasent.NET Framework NGEN v4.0.30319 64 Critical
25-Jun-24 13:08:39	task already preasent.NET Framework NGEN v4.0.30319 Critical
25-Jun-24 13:08:40	task already preasentAD RMS Rights Policy Template Management (Automated)
25-Jun-24 13:08:40	task already preasentAD RMS Rights Policy Template Management (Manual)
25-Jun-24 13:08:40	task already preasentPolicyConverter
25-Jun-24 13:08:41	task already preasentVerifiedPublisherCertStoreCheck
25-Jun-24 13:08:41	task already preasentMareBackup
25-Jun-24 13:08:41	task already preasentMicrosoft Compatibility Appraiser
25-Jun-24 13:08:41	task already preasentPcaPatchDbTask
25-Jun-24 13:08:42	task already preasentProgramDataUpdater
25-Jun-24 13:08:42	task already preasentStartupAppTask
25-Jun-24 13:08:42	task already preasentappuriverifierdaily
25-Jun-24 13:08:43	task already preasentappuriverifierinstall
25-Jun-24 13:08:43	task already preasentCleanupTemporaryState
25-Jun-24 13:08:43	task already preasentDsSvcCleanup
25-Jun-24 13:08:43	task already preasentBackup
25-Jun-24 13:08:44	task already preasentBackupNonMaintenance
25-Jun-24 13:08:44	task already preasentPre-staged app cleanup
25-Jun-24 13:08:44	task already preasentProxy
25-Jun-24 13:08:45	task already preasentBitLocker Encrypt All Drives
25-Jun-24 13:08:45	task already preasentBitLocker MDM policy Refresh
25-Jun-24 13:08:45	task already preasentUninstallDeviceTask
25-Jun-24 13:08:46	task already preasentBgTaskRegistrationMaintenanceTask
25-Jun-24 13:08:46	task already preasentUserTask
25-Jun-24 13:08:46	task already preasentUserTask-Roam
25-Jun-24 13:08:46	task already preasentProactiveScan
25-Jun-24 13:08:47	task already preasentSyspartRepair
25-Jun-24 13:08:47	task already preasentLicenseImdsIntegration
25-Jun-24 13:08:47	task already preasentCreateObjectTask
25-Jun-24 13:08:48	task already preasentBackup
25-Jun-24 13:08:48	task already preasentUnifiedConsentSyncTask
25-Jun-24 13:08:48	task already preasentConsolidator
25-Jun-24 13:08:48	task already preasentUsbCeip
25-Jun-24 13:08:49	task already preasentData Integrity Check And Scan
25-Jun-24 13:08:49	task already preasentData Integrity Scan
25-Jun-24 13:08:49	task already preasentData Integrity Scan for Crash Recovery
25-Jun-24 13:08:50	task already preasentScheduledDefrag
25-Jun-24 13:08:50	task already preasentDevice
25-Jun-24 13:08:50	task already preasentDevice User
25-Jun-24 13:08:51	task already preasentRecommendedTroubleshootingScanner
25-Jun-24 13:08:51	task already preasentScheduled
25-Jun-24 13:08:51	task already preasentDirectXDatabaseUpdater
25-Jun-24 13:08:51	task already preasentDXGIAdapterCache
25-Jun-24 13:08:52	task already preasentSilentCleanup
25-Jun-24 13:08:52	task already preasentMicrosoft-Windows-DiskDiagnosticDataCollector
25-Jun-24 13:08:52	task already preasentMicrosoft-Windows-DiskDiagnosticResolver
25-Jun-24 13:08:53	task already preasentDiagnostics
25-Jun-24 13:08:53	task already preasentStorageSense
25-Jun-24 13:08:53	task already preasentdusmtask
25-Jun-24 13:08:53	task already preasentEDP App Launch Task
25-Jun-24 13:08:54	task already preasentEDP Auth Task
25-Jun-24 13:08:54	task already preasentEDP Inaccessible Credentials Task
25-Jun-24 13:08:54	task already preasentStorageCardEncryption Task
25-Jun-24 13:08:55	task already preasentExploitGuard MDM policy Refresh
25-Jun-24 13:08:55	task already preasentDmClient
25-Jun-24 13:08:55	task already preasentDmClientOnScenarioDownload
25-Jun-24 13:08:56	task already preasentProperty Definition Sync
25-Jun-24 13:08:56	task already preasentFile History (maintenance mode)
25-Jun-24 13:08:56	task already preasentReconcileFeatures
25-Jun-24 13:08:56	task already preasentUsageDataFlushing
25-Jun-24 13:08:57	task already preasentUsageDataReporting
25-Jun-24 13:08:57	task already preasentRefreshCache
25-Jun-24 13:08:57	task already preasentLocalUserSyncDataAvailable
25-Jun-24 13:08:58	task already preasentMouseSyncDataAvailable
25-Jun-24 13:08:58	task already preasentPenSyncDataAvailable
25-Jun-24 13:08:58	task already preasentTouchpadSyncDataAvailable
25-Jun-24 13:08:58	task already preasentScanForUpdates
25-Jun-24 13:08:59	task already preasentScanForUpdatesAsUser
25-Jun-24 13:08:59	task already preasentWakeUpAndContinueUpdates
25-Jun-24 13:08:59	task already preasentWakeUpAndScanForUpdates
25-Jun-24 13:09:00	task already preasentSynchronize Language Settings
25-Jun-24 13:09:00	task already preasentInstallation
25-Jun-24 13:09:00	task already preasentReconcileLanguageResources
25-Jun-24 13:09:00	task already preasentNotifications
25-Jun-24 13:09:01	task already preasentWindowsActionDialog
25-Jun-24 13:09:01	task already preasentWinSAT
25-Jun-24 13:09:01	task already preasentDetectHardwareChange
25-Jun-24 13:09:02	task already preasentRemediateHardwareChange
25-Jun-24 13:09:02	task already preasentCellular
25-Jun-24 13:09:02	task already preasentLogon
25-Jun-24 13:09:03	task already preasentRetry
25-Jun-24 13:09:03	task already preasentRunOnReboot
25-Jun-24 13:09:03	task already preasentMapsToastTask
25-Jun-24 13:09:03	task already preasentMapsUpdateTask
25-Jun-24 13:09:04	task already preasentProcessMemoryDiagnosticEvents
25-Jun-24 13:09:04	task already preasentRunFullMemoryDiagnostic
25-Jun-24 13:09:04	task already preasentMNO Metadata Parser
25-Jun-24 13:09:05	task already preasentLPRemove
25-Jun-24 13:09:05	task already preasentSystemSoundsService
25-Jun-24 13:09:05	task already preasentGatherNetworkInfo
25-Jun-24 13:09:05	task already preasentWiFiTask
25-Jun-24 13:09:06	task already preasentBackground Synchronization
25-Jun-24 13:09:06	task already preasentLogon Synchronization
25-Jun-24 13:09:06	task already preasentSecureBootEncodeUEFI
25-Jun-24 13:09:07	task already preasentDevice Install Group Policy
25-Jun-24 13:09:07	task already preasentDevice Install Reboot Required
25-Jun-24 13:09:07	task already preasentSysprep Generalize Drivers
25-Jun-24 13:09:07	task already preasentAnalyzeSystem
25-Jun-24 13:09:08	task already preasentEduPrintProv
25-Jun-24 13:09:08	task already preasentPrinterCleanupTask
25-Jun-24 13:09:08	task already preasentVerifyWinRE
25-Jun-24 13:09:09	task already preasentRegIdleBackup
25-Jun-24 13:09:09	task already preasentStartComponentCleanup
25-Jun-24 13:09:09	task already preasentBackgroundUploadTask
25-Jun-24 13:09:10	task already preasentNetworkStateChangeTask
25-Jun-24 13:09:10	task already preasentAccount Cleanup
25-Jun-24 13:09:10	task already preasentCreateObjectTask
25-Jun-24 13:09:10	task already preasentFamilySafetyMonitor
25-Jun-24 13:09:11	task already preasentFamilySafetyRefreshTask
25-Jun-24 13:09:11	task already preasentIndexerAutomaticMaintenance
25-Jun-24 13:09:11	task already preasentThemesSyncedImageDownload
25-Jun-24 13:09:12	task already preasentSvcRestartTaskLogon
25-Jun-24 13:09:12	task already preasentSpaceAgentTask
25-Jun-24 13:09:12	task already preasentSpaceManagerTask
25-Jun-24 13:09:12	task already preasentMaintenanceTasks
25-Jun-24 13:09:13	task already preasentStorage Tiers Management Initialization
25-Jun-24 13:09:13	task already preasentStorage Tiers Optimization
25-Jun-24 13:09:13	task already preasentEnableLicenseAcquisition
25-Jun-24 13:09:14	task already preasentLicenseAcquisition
25-Jun-24 13:09:14	task already preasentHybridDriveCachePrepopulate
25-Jun-24 13:09:14	task already preasentHybridDriveCacheRebalance
25-Jun-24 13:09:14	task already preasentResPriStaticDbSync
25-Jun-24 13:09:15	task already preasentWsSwapAssessmentTask
25-Jun-24 13:09:15	task already preasentSR
25-Jun-24 13:09:15	task already preasentInteractive
25-Jun-24 13:09:16	task already preasentMsCtfMonitor
25-Jun-24 13:09:16	task already preasentForceSynchronizeTime
25-Jun-24 13:09:16	task already preasentSynchronizeTime
25-Jun-24 13:09:17	task already preasentSynchronizeTimeZone
25-Jun-24 13:09:17	task already preasentRunUpdateNotificationMgr
25-Jun-24 13:09:17	task already preasentUPnPHostConfig
25-Jun-24 13:09:17	task already preasentUsb-Notifications
25-Jun-24 13:09:18	task already preasentWiFiTask
25-Jun-24 13:09:18	task already preasentResolutionHost
25-Jun-24 13:09:18	task already preasentWindows Defender Cache Maintenance
25-Jun-24 13:09:19	task already preasentWindows Defender Cleanup
25-Jun-24 13:09:19	task already preasentWindows Defender Scheduled Scan
25-Jun-24 13:09:19	task already preasentWindows Defender Verification
25-Jun-24 13:09:20	task already preasentQueueReporting
25-Jun-24 13:09:20	task already preasentBfeOnServiceStartTypeChange
25-Jun-24 13:09:20	task already preasentUpdateLibrary
25-Jun-24 13:09:21	task already preasentCalibration Loader
25-Jun-24 13:09:21	task already preasentScheduled Start
25-Jun-24 13:09:21	task already preasentCacheTask
25-Jun-24 13:09:21	task already preasentCDSSync
25-Jun-24 13:09:22	task already preasentWork Folders Logon Synchronization
25-Jun-24 13:09:22	task already preasentWork Folders Maintenance Work
25-Jun-24 13:09:22	task already preasentAutomatic-Device-Join
25-Jun-24 13:09:23	task already preasentDevice-Sync
25-Jun-24 13:09:23	task already preasentRecovery-Check
25-Jun-24 13:09:23	task already preasentNotificationTask
25-Jun-24 13:22:18	Executing utility at 6/25/2024 1:22:18 PM
25-Jun-24 13:22:37	task already preasentAdobe Acrobat Update Task
25-Jun-24 13:22:38	task already preasentAdobe-Genuine-Software-Integrity-Scheduler-1.0
25-Jun-24 13:22:38	task already preasentAdobeGCInvoker-1.0
25-Jun-24 13:22:38	task already preasentanshu
25-Jun-24 13:22:39	task already preasentOneDrive Reporting Task-S-1-5-21-4052539082-3249235043-2059780522-1001
25-Jun-24 13:22:39	task already preasentOneDrive Standalone Update Task-S-1-5-21-4052539082-3249235043-2059780522-1001
25-Jun-24 13:22:39	task already preasentsafsg
25-Jun-24 13:22:40	task already preasentVSIX Auto Update
25-Jun-24 13:22:40	task already preasentUpdateConfiguration_S-1-5-21-4052539082-3249235043-2059780522-1001
25-Jun-24 13:22:40	task already preasentUpdateConfiguration_S-1-5-21-4052539082-3249235043-2059780522-1002
25-Jun-24 13:22:41	task already preasentUpdateConfiguration_S-1-5-80-1325446630-1604430999-376170648-153129477-3068919839
25-Jun-24 13:22:41	task already preasentUpdateConfiguration_S-1-5-80-1558248044-1593909066-2064011601-2876309908-1898208377
25-Jun-24 13:22:41	task already preasentUpdateConfiguration_S-1-5-80-1768481418-4243586691-1349411104-1299650809-3159321943
25-Jun-24 13:22:41	task already preasentUpdateConfiguration_S-1-5-80-1829637061-4289792954-594388474-1141019738-1140273761
25-Jun-24 13:22:42	task already preasentUpdateConfiguration_S-1-5-80-1899634293-1740304806-2887984933-505496300-1155962382
25-Jun-24 13:22:42	task already preasentUpdateConfiguration_S-1-5-80-1985561900-798682989-2213159822-1904180398-3434236965
25-Jun-24 13:22:42	task already preasentUpdateConfiguration_S-1-5-80-2153795431-3439670559-4211332317-2177827265-2821837002
25-Jun-24 13:22:43	task already preasentUpdateConfiguration_S-1-5-80-2575449109-2369498003-86869817-2770163484-1998650617
25-Jun-24 13:22:43	task already preasentUpdateConfiguration_S-1-5-80-2652535364-2169709536-2857650723-2622804123-1107741775
25-Jun-24 13:22:43	task already preasentUpdateConfiguration_S-1-5-80-309224134-970686483-1999427595-3240087295-3167920316
25-Jun-24 13:22:43	task already preasentUpdateConfiguration_S-1-5-80-3404462892-1987791245-2451609587-3755554482-3689831200
25-Jun-24 13:22:44	task already preasentUpdateConfiguration_S-1-5-80-374725556-3612212497-2365472278-3259944318-2763227505
25-Jun-24 13:22:44	task already preasentUpdateConfiguration_S-1-5-80-3880006512-4290199581-1648723128-3569869737-3631323133
25-Jun-24 13:22:44	task already preasentUpdateConfiguration_S-1-5-80-3880718306-3832830129-1677859214-2598158968-1052248003
25-Jun-24 13:22:45	task already preasentUpdateConfiguration_S-1-5-80-3985847660-2753231750-3124710427-4002290793-1281732417
25-Jun-24 13:22:45	task already preasentUpdateConfiguration_S-1-5-80-418207337-3061451207-1180287332-530680628-2707783206
25-Jun-24 13:22:45	task already preasentUpdateConfiguration_S-1-5-80-4221218650-3734044757-384929471-3242703948-1535012119
25-Jun-24 13:22:46	task already preasentUpdateConfiguration_S-1-5-80-684135558-66954648-645343295-865517114-2956913369
25-Jun-24 13:22:46	task already preasent.NET Framework NGEN v4.0.30319
25-Jun-24 13:22:46	task already preasent.NET Framework NGEN v4.0.30319 64
25-Jun-24 13:22:47	task already preasent.NET Framework NGEN v4.0.30319 64 Critical
25-Jun-24 13:22:47	task already preasent.NET Framework NGEN v4.0.30319 Critical
25-Jun-24 13:22:47	task already preasentAD RMS Rights Policy Template Management (Automated)
25-Jun-24 13:22:47	task already preasentAD RMS Rights Policy Template Management (Manual)
25-Jun-24 13:22:48	task already preasentPolicyConverter
25-Jun-24 13:22:48	task already preasentVerifiedPublisherCertStoreCheck
25-Jun-24 13:22:48	task already preasentMareBackup
25-Jun-24 13:22:49	task already preasentMicrosoft Compatibility Appraiser
25-Jun-24 13:22:49	task already preasentPcaPatchDbTask
25-Jun-24 13:22:49	task already preasentProgramDataUpdater
25-Jun-24 13:22:50	task already preasentStartupAppTask
25-Jun-24 13:22:50	task already preasentappuriverifierdaily
25-Jun-24 13:22:50	task already preasentappuriverifierinstall
25-Jun-24 13:22:51	task already preasentCleanupTemporaryState
25-Jun-24 13:22:51	task already preasentDsSvcCleanup
25-Jun-24 13:22:51	task already preasentBackup
25-Jun-24 13:22:51	task already preasentBackupNonMaintenance
25-Jun-24 13:22:52	task already preasentPre-staged app cleanup
25-Jun-24 13:22:52	task already preasentProxy
25-Jun-24 13:22:52	task already preasentBitLocker Encrypt All Drives
25-Jun-24 13:22:53	task already preasentBitLocker MDM policy Refresh
25-Jun-24 13:22:53	task already preasentUninstallDeviceTask
25-Jun-24 13:22:53	task already preasentBgTaskRegistrationMaintenanceTask
25-Jun-24 13:22:54	task already preasentUserTask
25-Jun-24 13:22:54	task already preasentUserTask-Roam
25-Jun-24 13:22:54	task already preasentProactiveScan
25-Jun-24 13:22:54	task already preasentSyspartRepair
25-Jun-24 13:22:55	task already preasentLicenseImdsIntegration
25-Jun-24 13:22:55	task already preasentCreateObjectTask
25-Jun-24 13:22:55	task already preasentBackup
25-Jun-24 13:22:56	task already preasentUnifiedConsentSyncTask
25-Jun-24 13:22:56	task already preasentConsolidator
25-Jun-24 13:22:56	task already preasentUsbCeip
25-Jun-24 13:22:57	task already preasentData Integrity Check And Scan
25-Jun-24 13:22:57	task already preasentData Integrity Scan
25-Jun-24 13:22:57	task already preasentData Integrity Scan for Crash Recovery
25-Jun-24 13:22:57	task already preasentScheduledDefrag
25-Jun-24 13:22:58	task already preasentDevice
25-Jun-24 13:22:58	task already preasentDevice User
25-Jun-24 13:22:58	task already preasentRecommendedTroubleshootingScanner
25-Jun-24 13:22:59	task already preasentScheduled
25-Jun-24 13:22:59	task already preasentDirectXDatabaseUpdater
25-Jun-24 13:22:59	task already preasentDXGIAdapterCache
25-Jun-24 13:23:00	task already preasentSilentCleanup
25-Jun-24 13:23:00	task already preasentMicrosoft-Windows-DiskDiagnosticDataCollector
25-Jun-24 13:23:00	task already preasentMicrosoft-Windows-DiskDiagnosticResolver
25-Jun-24 13:23:01	task already preasentDiagnostics
25-Jun-24 13:23:01	task already preasentStorageSense
25-Jun-24 13:23:01	task already preasentdusmtask
25-Jun-24 13:23:01	task already preasentEDP App Launch Task
25-Jun-24 13:23:02	task already preasentEDP Auth Task
25-Jun-24 13:23:02	task already preasentEDP Inaccessible Credentials Task
25-Jun-24 13:23:02	task already preasentStorageCardEncryption Task
25-Jun-24 13:23:03	task already preasentExploitGuard MDM policy Refresh
25-Jun-24 13:23:03	task already preasentDmClient
25-Jun-24 13:23:03	task already preasentDmClientOnScenarioDownload
25-Jun-24 13:23:04	task already preasentProperty Definition Sync
25-Jun-24 13:23:04	task already preasentFile History (maintenance mode)
25-Jun-24 13:23:04	task already preasentReconcileFeatures
25-Jun-24 13:23:05	task already preasentUsageDataFlushing
25-Jun-24 13:23:05	task already preasentUsageDataReporting
25-Jun-24 13:23:05	task already preasentRefreshCache
25-Jun-24 13:23:05	task already preasentLocalUserSyncDataAvailable
25-Jun-24 13:23:06	task already preasentMouseSyncDataAvailable
25-Jun-24 13:23:06	task already preasentPenSyncDataAvailable
25-Jun-24 13:23:06	task already preasentTouchpadSyncDataAvailable
25-Jun-24 13:23:07	task already preasentScanForUpdates
25-Jun-24 13:23:07	task already preasentScanForUpdatesAsUser
25-Jun-24 13:23:07	task already preasentWakeUpAndContinueUpdates
25-Jun-24 13:23:07	task already preasentWakeUpAndScanForUpdates
25-Jun-24 13:23:08	task already preasentSynchronize Language Settings
25-Jun-24 13:23:08	task already preasentInstallation
25-Jun-24 13:23:08	task already preasentReconcileLanguageResources
25-Jun-24 13:23:09	task already preasentNotifications
25-Jun-24 13:23:09	task already preasentWindowsActionDialog
25-Jun-24 13:23:09	task already preasentWinSAT
25-Jun-24 13:23:10	task already preasentDetectHardwareChange
25-Jun-24 13:23:10	task already preasentRemediateHardwareChange
25-Jun-24 13:23:10	task already preasentCellular
25-Jun-24 13:23:10	task already preasentLogon
25-Jun-24 13:23:11	task already preasentRetry
25-Jun-24 13:23:11	task already preasentRunOnReboot
25-Jun-24 13:23:12	task already preasentMapsToastTask
25-Jun-24 13:23:12	task already preasentMapsUpdateTask
25-Jun-24 13:23:12	task already preasentProcessMemoryDiagnosticEvents
25-Jun-24 13:23:13	task already preasentRunFullMemoryDiagnostic
25-Jun-24 13:23:13	task already preasentMNO Metadata Parser
25-Jun-24 13:23:13	task already preasentLPRemove
25-Jun-24 13:23:14	task already preasentSystemSoundsService
25-Jun-24 13:23:14	task already preasentGatherNetworkInfo
25-Jun-24 13:23:14	task already preasentWiFiTask
25-Jun-24 13:23:15	task already preasentBackground Synchronization
25-Jun-24 13:23:15	task already preasentLogon Synchronization
25-Jun-24 13:23:15	task already preasentSecureBootEncodeUEFI
25-Jun-24 13:23:15	task already preasentDevice Install Group Policy
25-Jun-24 13:23:16	task already preasentDevice Install Reboot Required
25-Jun-24 13:23:16	task already preasentSysprep Generalize Drivers
25-Jun-24 13:23:16	task already preasentAnalyzeSystem
25-Jun-24 13:23:17	task already preasentEduPrintProv
25-Jun-24 13:23:17	task already preasentPrinterCleanupTask
25-Jun-24 13:23:17	task already preasentVerifyWinRE
25-Jun-24 13:23:18	task already preasentRegIdleBackup
25-Jun-24 13:23:18	task already preasentStartComponentCleanup
25-Jun-24 13:23:18	task already preasentBackgroundUploadTask
25-Jun-24 13:23:18	task already preasentNetworkStateChangeTask
25-Jun-24 13:23:19	task already preasentAccount Cleanup
25-Jun-24 13:23:19	task already preasentCreateObjectTask
25-Jun-24 13:23:19	task already preasentFamilySafetyMonitor
25-Jun-24 13:23:20	task already preasentFamilySafetyRefreshTask
25-Jun-24 13:23:20	task already preasentIndexerAutomaticMaintenance
25-Jun-24 13:23:20	task already preasentThemesSyncedImageDownload
25-Jun-24 13:23:21	task already preasentSvcRestartTaskLogon
25-Jun-24 13:23:21	task already preasentSpaceAgentTask
25-Jun-24 13:23:21	task already preasentSpaceManagerTask
25-Jun-24 13:23:21	task already preasentMaintenanceTasks
25-Jun-24 13:23:22	task already preasentStorage Tiers Management Initialization
25-Jun-24 13:23:22	task already preasentStorage Tiers Optimization
25-Jun-24 13:23:22	task already preasentEnableLicenseAcquisition
25-Jun-24 13:23:23	task already preasentLicenseAcquisition
25-Jun-24 13:23:23	task already preasentHybridDriveCachePrepopulate
25-Jun-24 13:23:23	task already preasentHybridDriveCacheRebalance
25-Jun-24 13:23:24	task already preasentResPriStaticDbSync
25-Jun-24 13:23:24	task already preasentWsSwapAssessmentTask
25-Jun-24 13:23:24	task already preasentSR
25-Jun-24 13:23:24	task already preasentInteractive
25-Jun-24 13:23:25	task already preasentMsCtfMonitor
25-Jun-24 13:23:25	task already preasentForceSynchronizeTime
25-Jun-24 13:23:25	task already preasentSynchronizeTime
25-Jun-24 13:23:26	task already preasentSynchronizeTimeZone
25-Jun-24 13:23:26	task already preasentRunUpdateNotificationMgr
25-Jun-24 13:23:26	task already preasentUPnPHostConfig
25-Jun-24 13:23:27	task already preasentUsb-Notifications
25-Jun-24 13:23:27	task already preasentWiFiTask
25-Jun-24 13:23:27	task already preasentResolutionHost
25-Jun-24 13:23:27	task already preasentWindows Defender Cache Maintenance
25-Jun-24 13:23:28	task already preasentWindows Defender Cleanup
25-Jun-24 13:23:28	task already preasentWindows Defender Scheduled Scan
25-Jun-24 13:23:28	task already preasentWindows Defender Verification
25-Jun-24 13:23:29	task already preasentQueueReporting
25-Jun-24 13:23:29	task already preasentBfeOnServiceStartTypeChange
25-Jun-24 13:23:29	task already preasentUpdateLibrary
25-Jun-24 13:23:30	task already preasentCalibration Loader
25-Jun-24 13:23:30	task already preasentScheduled Start
25-Jun-24 13:23:30	task already preasentCacheTask
25-Jun-24 13:23:30	task already preasentCDSSync
25-Jun-24 13:23:31	task already preasentWork Folders Logon Synchronization
25-Jun-24 13:23:31	task already preasentWork Folders Maintenance Work
25-Jun-24 13:23:31	task already preasentAutomatic-Device-Join
25-Jun-24 13:23:32	task already preasentDevice-Sync
25-Jun-24 13:23:32	task already preasentRecovery-Check
25-Jun-24 13:23:32	task already preasentNotificationTask
25-Jun-24 13:23:33	task already preasentOobeDiscovery
25-Jun-24 13:23:33	task already preasentXblGameSaveTask
25-Jun-24 13:23:33	task already preasentFirefox Background Update S-1-5-21-4052539082-3249235043-2059780522-1001 A749823778009F0F
25-Jun-24 13:23:34	task already preasentFirefox Default Browser Agent 308046B0AF4A39CB
25-Jun-24 13:23:34	task already preasentFirefox Default Browser Agent A749823778009F0F
25-Jun-24 13:33:39	Executing utility at 6/25/2024 1:33:39 PM
25-Jun-24 13:34:09	task already preasentAdobe Acrobat Update Task
25-Jun-24 13:34:10	task already preasentAdobe-Genuine-Software-Integrity-Scheduler-1.0
25-Jun-24 13:34:10	task already preasentAdobeGCInvoker-1.0
25-Jun-24 13:34:10	task already preasentanshu
25-Jun-24 13:34:10	task already preasentOneDrive Reporting Task-S-1-5-21-4052539082-3249235043-2059780522-1001
25-Jun-24 13:34:11	task already preasentOneDrive Standalone Update Task-S-1-5-21-4052539082-3249235043-2059780522-1001
25-Jun-24 13:34:11	task already preasentsafsg
25-Jun-24 13:34:11	task already preasentVSIX Auto Update
25-Jun-24 13:34:12	task already preasentUpdateConfiguration_S-1-5-21-4052539082-3249235043-2059780522-1001
25-Jun-24 13:34:12	task already preasentUpdateConfiguration_S-1-5-21-4052539082-3249235043-2059780522-1002
25-Jun-24 13:34:12	task already preasentUpdateConfiguration_S-1-5-80-1325446630-1604430999-376170648-153129477-3068919839
25-Jun-24 13:34:13	task already preasentUpdateConfiguration_S-1-5-80-1558248044-1593909066-2064011601-2876309908-1898208377
25-Jun-24 13:34:13	task already preasentUpdateConfiguration_S-1-5-80-1768481418-4243586691-1349411104-1299650809-3159321943
25-Jun-24 13:34:13	task already preasentUpdateConfiguration_S-1-5-80-1829637061-4289792954-594388474-1141019738-1140273761
25-Jun-24 13:34:13	task already preasentUpdateConfiguration_S-1-5-80-1899634293-1740304806-2887984933-505496300-1155962382
25-Jun-24 13:34:14	task already preasentUpdateConfiguration_S-1-5-80-1985561900-798682989-2213159822-1904180398-3434236965
25-Jun-24 13:34:14	task already preasentUpdateConfiguration_S-1-5-80-2153795431-3439670559-4211332317-2177827265-2821837002
25-Jun-24 13:34:14	task already preasentUpdateConfiguration_S-1-5-80-2575449109-2369498003-86869817-2770163484-1998650617
25-Jun-24 13:34:15	task already preasentUpdateConfiguration_S-1-5-80-2652535364-2169709536-2857650723-2622804123-1107741775
25-Jun-24 13:34:15	task already preasentUpdateConfiguration_S-1-5-80-309224134-970686483-1999427595-3240087295-3167920316
25-Jun-24 13:34:15	task already preasentUpdateConfiguration_S-1-5-80-3404462892-1987791245-2451609587-3755554482-3689831200
25-Jun-24 13:34:16	task already preasentUpdateConfiguration_S-1-5-80-374725556-3612212497-2365472278-3259944318-2763227505
25-Jun-24 13:34:16	task already preasentUpdateConfiguration_S-1-5-80-3880006512-4290199581-1648723128-3569869737-3631323133
25-Jun-24 13:34:16	task already preasentUpdateConfiguration_S-1-5-80-3880718306-3832830129-1677859214-2598158968-1052248003
25-Jun-24 13:34:16	task already preasentUpdateConfiguration_S-1-5-80-3985847660-2753231750-3124710427-4002290793-1281732417
25-Jun-24 13:34:17	task already preasentUpdateConfiguration_S-1-5-80-418207337-3061451207-1180287332-530680628-2707783206
25-Jun-24 13:34:17	task already preasentUpdateConfiguration_S-1-5-80-4221218650-3734044757-384929471-3242703948-1535012119
25-Jun-24 13:34:17	task already preasentUpdateConfiguration_S-1-5-80-684135558-66954648-645343295-865517114-2956913369
25-Jun-24 13:34:18	task already preasent.NET Framework NGEN v4.0.30319
25-Jun-24 13:34:18	task already preasent.NET Framework NGEN v4.0.30319 64
25-Jun-24 13:34:18	task already preasent.NET Framework NGEN v4.0.30319 64 Critical
25-Jun-24 13:34:19	task already preasent.NET Framework NGEN v4.0.30319 Critical
25-Jun-24 13:34:19	task already preasentAD RMS Rights Policy Template Management (Automated)
25-Jun-24 13:34:19	task already preasentAD RMS Rights Policy Template Management (Manual)
25-Jun-24 13:34:20	task already preasentPolicyConverter
25-Jun-24 13:34:20	task already preasentVerifiedPublisherCertStoreCheck
25-Jun-24 13:34:20	task already preasentMareBackup
25-Jun-24 13:34:20	task already preasentMicrosoft Compatibility Appraiser
25-Jun-24 13:34:21	task already preasentPcaPatchDbTask
25-Jun-24 13:34:21	task already preasentProgramDataUpdater
25-Jun-24 13:34:21	task already preasentStartupAppTask
25-Jun-24 13:34:22	task already preasentappuriverifierdaily
25-Jun-24 13:34:22	task already preasentappuriverifierinstall
25-Jun-24 13:34:22	task already preasentCleanupTemporaryState
25-Jun-24 13:34:23	task already preasentDsSvcCleanup
25-Jun-24 13:34:23	task already preasentBackup
25-Jun-24 13:34:23	task already preasentBackupNonMaintenance
25-Jun-24 13:34:23	task already preasentPre-staged app cleanup
25-Jun-24 13:34:24	task already preasentProxy
25-Jun-24 13:34:24	task already preasentBitLocker Encrypt All Drives
25-Jun-24 13:34:24	task already preasentBitLocker MDM policy Refresh
25-Jun-24 13:34:25	task already preasentUninstallDeviceTask
25-Jun-24 13:34:25	task already preasentBgTaskRegistrationMaintenanceTask
25-Jun-24 13:34:25	task already preasentUserTask
25-Jun-24 13:34:26	task already preasentUserTask-Roam
25-Jun-24 13:34:26	task already preasentProactiveScan
25-Jun-24 13:34:26	task already preasentSyspartRepair
25-Jun-24 13:34:26	task already preasentLicenseImdsIntegration
25-Jun-24 13:34:27	task already preasentCreateObjectTask
25-Jun-24 13:34:27	task already preasentBackup
25-Jun-24 13:34:27	task already preasentUnifiedConsentSyncTask
25-Jun-24 13:34:28	task already preasentConsolidator
25-Jun-24 13:34:28	task already preasentUsbCeip
